pointid,Depth,NPP,Wave_exposure,Recreational_fishermen_50km,Coral_area_UFRTM_20km,Deepwater,Marina_slips_25km,SST,Nursery_mangroves,SG_permits_50km,FSA,Total_gravity
30376,-11,586.9960327,7.2825217,0,51169,11448.02344,,296.0177612,0,,29833.30469,30
30377,-16,557.4675293,7.3566103,7955,148347,1082.842773,681,296.9599304,265150.5,91,5338.477539,110
30378,-16,556.0083008,7.3588395,7955,148522,1041.421387,681,296.9623108,254180.4219,91,5438.477539,110
30379,-16,543.121521,7.3917413,0,43224,2562.741699,,296.1766663,50427.43359,,19191.88281,29
30380,-15,545.1226807,7.3863454,0,43606,2762.741699,,296.1746216,48495.81641,,19391.88281,29
30381,-16,555.1239014,7.3354602,0,45807,3635.533936,,296.1644897,38801.16406,,20391.88281,29
30382,-16,561.1213379,7.3729939,0,47120,4018.376709,,296.1583557,32943.68359,,20991.88281,29
30383,-14,562.1206665,7.379354,0,47255,4118.376465,,296.1573486,31963.68359,,21091.88281,29
30384,-14,563.1199341,7.3857436,0,47409,4218.376465,,296.1551819,30982.51172,,21191.88281,29
30385,-14,564.1192017,7.3865948,0,47579,4318.376465,,296.1523132,30000.13086,,21291.88281,29
30386,-14,567.4625244,7.3423357,0,48210,4525.483398,,296.1408997,26057.875,,21691.88281,29
30387,-14,567.6828613,7.3311534,0,48426,4625.483398,,296.138031,25068.98438,,21791.88281,29
30388,-14,569.2185669,7.2950687,0,49909,5049.747559,,296.1180725,18107.50391,,22491.88281,30
30389,-14,569.4371338,7.2975445,0,50149,5091.168945,,296.1152344,17107.36328,,22591.88281,30
30390,-14,569.8737793,7.3024931,0,50599,5232.590332,,296.1095276,15102.97656,,22791.88281,30
30391,-14,570.0918579,7.304966,0,50779,5308.326172,,296.1066895,14098.79004,,22891.88281,30
30392,-14,570.3096924,7.3074379,0,50917,5349.747559,,296.1038208,13093.32617,,22991.88281,30
30393,-14,570.5271606,7.3099079,0,50977,5391.168945,,296.1009827,12086.63086,,23091.88281,30
30394,-14,570.7444458,7.3079791,0,51037,5432.590332,,296.0981445,11078.75488,,23191.88281,30
30395,-14,570.9615479,7.3056955,0,51073,5474.011719,,296.0953064,10069.75586,,23291.88281,30
30396,-14,571.1784668,7.3034272,0,51121,5515.433106,,296.0924683,9059.696289,,23391.88281,30
30397,-4,582.3731079,7.2943292,0,51169,10539.69727,,296.0287476,0,,28691.88281,30
30398,-4,582.5785522,7.2931371,0,51169,10639.69727,,296.0284729,0,,28791.88281,30
30399,-4,583.1931763,7.2895417,0,51169,10848.02344,,296.0276489,0,,29091.88281,30
30400,-11,583.397583,7.2883368,0,51169,10889.44434,,296.0273743,0,,29191.88281,30
30401,-11,583.6018066,7.2871284,0,51169,10989.44434,,296.0270996,0,,29291.88281,30
30402,-11,583.8057861,7.2859168,0,51169,11089.44434,,296.0268555,0,,29391.88281,30
30403,-11,584.0095825,7.2847018,0,51169,11189.44434,,296.0265808,0,,29491.88281,30
30404,-11,584.2131958,7.285203,0,51169,11289.44434,,296.0253601,0,,29591.88281,30
30405,-11,584.4165649,7.2872233,0,51169,11389.44434,,296.0241699,0,,29691.88281,30
30406,-11,584.619751,7.2892413,0,51169,11489.44434,,296.0229492,0,,29791.88281,30
30407,-10,580.8466187,7.3404479,9544,143435,1482.842773,549,296.9272156,385456.0313,91,3697.056397,110
30408,-16,556.8400269,7.3575072,7955,147474,982.8427124,681,296.9647827,250340.6094,91,5297.056152,110
30409,-16,555.3399658,7.3593807,7955,147638,941.4213867,681,296.9671021,239832.6406,91,5397.056152,110
30410,-14,561.6712646,7.4062443,0,47280,4259.797852,,296.1581116,31206.1582,,21150.46094,29
30411,-14,562.6671143,7.4075871,0,47445,4359.797852,,296.1552734,30223.06445,,21250.46094,29
30412,-14,565.9971313,7.3522201,0,48074,4625.483398,,296.144043,26278.19922,,21650.46094,29
30413,-14,567.2478638,7.2862463,0,49309,5008.326172,,296.1271973,20320.92969,,22250.46094,30
30414,-14,567.4556274,7.2886677,0,49501,5049.747559,,296.1243896,19323.22852,,22350.46094,30
30415,-14,567.663208,7.2910876,0,49729,5091.168945,,296.1216125,18324.15039,,22450.46094,30
30416,-14,567.8705444,7.2935071,0,49963,5191.168945,,296.1188049,17323.70898,,22550.46094,30
30417,-14,568.0776978,7.2959251,0,50203,5232.590332,,296.1159973,16321.9248,,22650.46094,30
30418,-14,568.284729,7.2983422,0,50431,5332.590332,,296.1131897,15318.81836,,22750.46094,30
30419,-14,568.4915161,7.3007588,0,50647,5374.011719,,296.1103821,14314.42188,,22850.46094,30
30420,-14,568.6980591,7.303174,0,50827,5449.747559,,296.107605,13308.77051,,22950.46094,30
30421,-14,568.9043579,7.3055882,0,50941,5491.168945,,296.1047974,12301.90625,,23050.46094,30
30422,-4,579.9262695,7.3058677,0,51169,10481.11816,,296.0341187,0,,28550.46094,30
30423,-4,580.1206665,7.3029094,0,51169,10581.11816,,296.0338745,0,,28650.46094,30
30424,-4,580.3148804,7.3015347,0,51169,10681.11816,,296.0335999,0,,28750.46094,30
30425,-4,580.895752,7.2973928,0,51169,10948.02344,,296.0328064,0,,29050.46094,30
30426,-11,581.0889282,7.2960057,0,51169,10989.44434,,296.0325317,0,,29150.46094,30
30427,-11,581.2819214,7.2946153,0,51169,11030.86621,,296.0322876,0,,29250.46094,30
30428,-11,581.4746704,7.2932215,0,51169,11130.86621,,296.0320129,0,,29350.46094,30
30429,-11,581.6672363,7.2918248,0,51169,11230.86621,,296.0317383,0,,29450.46094,30
30430,-11,581.8595581,7.29215,0,51169,11330.86621,,296.0305481,0,,29550.46094,30
30431,-11,582.0516968,7.2940578,0,51169,11430.86621,,296.0293274,0,,29650.46094,30
30432,-11,582.2436523,7.2959633,0,51169,11530.86621,,296.0281372,0,,29750.46094,30
30433,-11,582.4353638,7.2978668,0,51169,11630.86621,,296.0269165,0,,29850.46094,30
30434,-9,954.7594604,7.0738139,11338,143118,5241.421387,240,296.6186829,1274450.125,91,11155.63477,102
30435,-9,952.1658936,7.0742636,11338,142569,5200,240,296.6207581,1262904.5,91,11055.63477,102
30436,-11,797.1218262,7.1199317,11487,131991,3600,230,296.8042908,916537.25,91,5155.634766,107
30437,-10,584.640625,7.3404875,9544,141367,1441.421387,482,296.9239807,403164.25,91,3255.63501,110
30438,-10,583.1426392,7.3407006,9544,141621,1400,482,296.9259644,391375.375,91,3355.63501,110
30439,-14,560.2225952,7.4267154,0,47161,4301.219238,,296.1610107,31426.46289,,21109.04102,29
30440,-14,561.2150879,7.4286261,0,47316,4401.219238,,296.1582642,30442.66602,,21209.04102,29
30441,-14,565.9116821,7.2850838,0,49351,5149.747559,,296.1278687,19536.84961,,22309.04102,30
30442,-14,566.1080322,7.2875905,0,49543,5191.168945,,296.1251221,18537.41211,,22409.04102,30
30443,-14,566.3041382,7.2901139,0,49777,5232.590332,,296.1223755,17536.64258,,22509.04102,30
30444,-14,566.500061,7.292654,0,50011,5332.590332,,296.1196289,16534.55664,,22609.04102,30
30445,-4,577.5019531,7.3214893,0,51169,10422.54004,,296.0394897,0,,28409.04102,30
30446,-4,577.6853027,7.3147006,0,51169,10522.54004,,296.0392151,0,,28509.04102,30
30447,-4,577.8684692,7.3115091,0,51169,10622.54004,,296.0389709,0,,28609.04102,30
30448,-4,578.0513916,7.3097672,0,51169,10722.54004,,296.0387268,0,,28709.04102,30
30449,-4,578.2341309,7.3080168,0,51169,10822.54004,,296.0384521,0,,28809.04102,30
30450,-4,578.4164429,7.3062572,0,51169,10922.54004,,296.038208,0,,28909.04102,30
30451,-4,578.5985718,7.3044891,0,51169,11022.54004,,296.0379333,0,,29009.04102,30
30452,-11,578.7805176,7.302712,0,51169,11089.44434,,296.0376892,0,,29109.04102,30
30453,-11,578.9622192,7.3009253,0,51169,11130.86621,,296.0374451,0,,29209.04102,30
30454,-11,579.1437378,7.29913,0,51169,11172.28711,,296.0371704,0,,29309.04102,30
30455,-11,579.3250122,7.2973256,0,51169,11272.28711,,296.0369263,0,,29409.04102,30
30456,-11,579.5061646,7.2972937,0,51169,11372.28711,,296.0357361,0,,29509.04102,30
30457,-11,579.6870117,7.2989516,0,51169,11472.28711,,296.0345154,0,,29609.04102,30
30458,-11,579.8677368,7.3006043,0,51169,11572.28711,,296.0332947,0,,29709.04102,30
30459,-11,580.0482178,7.3022518,0,51169,11672.28711,,296.0321045,0,,29809.04102,30
30460,-11,579.9486084,7.3038945,0,51169,11772.28711,,296.0308838,0,,29909.04102,30
30461,-6,1095.687256,7.0661721,11106,149452,6500,212,296.5458069,2185243,76,11758.07324,102
30462,-8,965.1873779,7.0758057,11337,144892,5200,240,296.6186218,1268284.375,91,11514.21387,102
30463,-8,962.5938721,7.0756226,11338,144394,5200,240,296.6207275,1256566.5,91,11414.21387,102
30464,-8,960.0003662,7.0754395,11338,143755,5200,240,296.6228333,1244907.375,91,11314.21387,102
30465,-10,574.8987427,7.3435197,8801,141874,1241.421387,549,296.940918,326912.5,91,3714.213623,110
30466,-16,537.9860229,7.4149637,0,42661,2604.163086,,296.1879272,52105.32422,,18967.61914,29
30467,-15,540.9576416,7.4147348,0,43280,2887.005859,,296.1846619,49200.74219,,19267.61914,29
30468,-16,555.8061523,7.3938909,0,46687,4159.797852,,296.1682129,34590.08984,,20767.61914,29
30469,-16,556.7954712,7.4013038,0,46823,4201.219238,,296.1671143,33608.95703,,20867.61914,29
30470,-14,557.784729,7.4086714,0,46955,4242.640625,,296.1660156,32626.73438,,20967.61914,29
30471,-14,559.7631226,7.416759,0,47180,4442.640625,,296.1612244,30658.9043,,21167.61914,29
30472,-14,560.7522583,7.4019523,0,47340,4542.640625,,296.1585083,29673.23438,,21267.61914,29
30473,-14,563.253418,7.3431211,0,47956,4866.904785,,296.147644,25718.27344,,21667.61914,29
30474,-14,563.4396973,7.3285117,0,48134,4908.326172,,296.144928,24726.35547,,21767.61914,29
30475,-14,563.6257324,7.3139424,0,48373,4949.747559,,296.1422119,23733.13281,,21867.61914,29
30476,-6,571.7850952,7.3407416,0,51169,8463.960938,,296.0495911,0,,26367.61914,30
30477,-4,575.1000977,7.3357592,0,51169,10363.96094,,296.0448303,0,,28267.61914,30
30478,-4,575.2723999,7.3296304,0,51169,10463.96094,,296.0445862,0,,28367.61914,30
30479,-4,575.444519,7.323514,0,51169,10563.96094,,296.044342,0,,28467.61914,30
30480,-4,575.6164551,7.3201289,0,51169,10663.96094,,296.0440979,0,,28567.61914,30
30481,-4,575.788147,7.3178911,0,51169,10763.96094,,296.0438232,0,,28667.61914,30
30482,-4,575.9595947,7.3156447,0,51169,10863.96094,,296.0435791,0,,28767.61914,30
30483,-4,576.1306763,7.3133898,0,51169,10963.96094,,296.043335,0,,28867.61914,30
30484,-4,576.3015747,7.3111258,0,51169,11063.96094,,296.0430908,0,,28967.61914,30
30485,-11,576.472229,7.3088522,0,51169,11163.96094,,296.0428467,0,,29067.61914,30
30486,-11,576.6427612,7.3065701,0,51169,11230.86621,,296.0426025,0,,29167.61914,30
30487,-11,576.8129883,7.3042789,0,51169,11272.28711,,296.0423584,0,,29267.61914,30
30488,-11,576.9830933,7.3019786,0,51169,11313.70898,,296.0421143,0,,29367.61914,30
30489,-11,577.1529541,7.301528,0,51169,11413.70898,,296.0409241,0,,29467.61914,30
30490,-11,577.3225708,7.3029065,0,51169,11513.70898,,296.0397034,0,,29567.61914,30
30491,-11,577.4920654,7.3042803,0,51169,11613.70898,,296.0384827,0,,29667.61914,30
30492,-11,577.6613159,7.3056488,0,51169,11713.70898,,296.037262,0,,29767.61914,30
30493,-11,577.56604,7.3070126,0,51169,11813.70898,,296.0360413,0,,29867.61914,30
30494,-8,967.8346558,7.0772991,11337,144888,5141.421387,240,296.6247559,1227323,91,11572.79199,102
30495,-10,911.421814,7.0883131,11361,136489,4500,240,296.6782532,1036250.188,91,9472.791992,107
30496,-10,572.6400146,7.3449273,8801,140958,1141.421387,549,296.9465637,303402.0625,91,3672.792236,110
30497,-10,571.1733398,7.3460627,8801,141182,1100,549,296.9487915,297606.8438,91,3772.792236,110
30498,-12,569.7073364,7.3472109,8801,141412,1100,549,296.9509888,291112.1875,91,3872.792236,110
30499,-12,568.2418823,7.3483725,8801,141673,1100,561,296.953186,284060.1563,91,3972.792236,110
30500,-16,551.4093018,7.374177,0,45615,4059.798096,,296.17453,37745.25391,,20426.19727,29
30501,-16,552.3955078,7.3790603,0,45973,4159.797852,,296.1734009,36766.41406,,20526.19727,29
30502,-16,553.3815918,7.3838983,0,46297,4201.219238,,296.1722717,35786.59375,,20626.19727,29
30503,-16,555.3536377,7.3934398,0,46729,4301.219238,,296.1700134,33823.90234,,20826.19727,29
30504,-14,558.3112183,7.4025192,0,47074,4484.062012,,296.1641846,30871.74219,,21126.19727,29
30505,-14,559.2969971,7.3900476,0,47210,4584.062012,,296.161499,29885.4082,,21226.19727,29
30506,-14,560.2827148,7.377615,0,47370,4684.062012,,296.158844,28897.88672,,21326.19727,29
30507,-14,561.6020508,7.352869,0,47651,4884.062012,,296.1535034,26919.19531,,21526.19727,29
30508,-14,561.7773438,7.3405552,0,47809,4949.747559,,296.1508179,25927.98438,,21626.19727,29
30509,-14,561.9523926,7.3282809,0,47986,5008.326172,,296.1481628,24935.50781,,21726.19727,29
30510,-14,562.99823,7.3064551,0,49237,5391.168945,,296.1321716,18953.56055,,22326.19727,30
30511,-14,563.171875,7.3109269,0,49429,5432.590332,,296.1295166,17952.04492,,22426.19727,30
30512,-13,567.6133423,7.3746271,0,51169,7205.382324,,296.0606384,0,,25026.19727,30
30513,-8,568.4510498,7.3485737,0,51169,7705.382324,,296.0564575,0,,25526.19727,30
30514,-8,568.6179199,7.3433704,0,51169,7805.382324,,296.0562134,0,,25626.19727,30
30515,-8,568.7846069,7.3398762,0,51169,7905.382324,,296.0559692,0,,25726.19727,30
30516,-8,568.9511108,7.3405666,0,51169,8005.382324,,296.0557251,0,,25826.19727,30
30517,-8,569.1174316,7.3412871,0,51169,8105.382324,,296.055481,0,,25926.19727,30
30518,-8,569.4494019,7.3428154,0,51169,8305.382813,,296.0549927,0,,26126.19727,30
30519,-8,569.6151123,7.3436241,0,51169,8405.382813,,296.0547485,0,,26226.19727,30
30520,-6,569.7806396,7.3444619,0,51169,8505.382813,,296.0545044,0,,26326.19727,30
30521,-6,569.9457397,7.3453302,0,51169,8605.382813,,296.0542603,0,,26426.19727,30
30522,-5,572.2356567,7.3651619,0,51169,10005.38281,,296.0508728,0,,27826.19727,30
30523,-4,572.7207031,7.3486838,0,51169,10305.38281,,296.0501404,0,,28126.19727,30
30524,-4,572.881958,7.3432155,0,51169,10405.38281,,296.0499268,0,,28226.19727,30
30525,-4,573.0430908,7.3377595,0,51169,10505.38281,,296.0496826,0,,28326.19727,30
30526,-4,573.2039185,7.3323154,0,51169,10605.38281,,296.0494385,0,,28426.19727,30
30527,-4,573.364624,7.3287578,0,51169,10705.38281,,296.0491943,0,,28526.19727,30
30528,-4,573.5250854,7.3260241,0,51169,10805.38281,,296.0489502,0,,28626.19727,30
30529,-4,573.8451538,7.3205309,0,51169,11005.38281,,296.0484619,0,,28826.19727,30
30530,-4,574.0047607,7.317771,0,51169,11105.38281,,296.0482483,0,,28926.19727,30
30531,-11,574.1642456,7.315002,0,51169,11205.38281,,296.0480042,0,,29026.19727,30
30532,-11,574.3234863,7.3122239,0,51169,11305.38281,,296.04776,0,,29126.19727,30
30533,-11,574.4824829,7.3094368,0,51169,11372.28711,,296.0475159,0,,29226.19727,30
30534,-11,574.6412964,7.3066406,0,51169,11413.70898,,296.0472717,0,,29326.19727,30
30535,-11,574.7999268,7.3057675,0,51169,11455.12988,,296.0461121,0,,29426.19727,30
30536,-11,574.958374,7.3068671,0,51169,11555.12988,,296.0448914,0,,29526.19727,30
30537,-11,575.1165771,7.3079615,0,51169,11655.12988,,296.0436707,0,,29626.19727,30
30538,-11,575.2745361,7.309051,0,51169,11755.12988,,296.04245,0,,29726.19727,30
30539,-11,575.1833496,7.3101354,0,51169,11855.12988,,296.0412292,0,,29826.19727,30
30540,-10,568.9282227,7.3477588,8801,140200,1000,549,296.9543762,276545.75,91,3731.37085,110
30541,-12,567.4763794,7.3492088,8801,140400,1000,549,296.9565125,269584.2188,91,3831.37085,110
30542,-12,566.0251465,7.3506718,8801,140615,1000,549,296.9586182,262847.875,91,3931.37085,110
30543,-16,536.213623,7.4196677,0,42597,2787.005859,,296.193634,51592.72656,,18984.77539,29
30544,-16,537.1974487,7.4203272,0,42830,2887.005859,,296.1925049,50622.87109,,19084.77539,29
30545,-15,538.1812134,7.4209933,0,43036,2969.848389,,296.1913452,49652.55859,,19184.77539,29
30546,-15,544.0821533,7.3903189,0,44201,3569.848389,,296.1844482,43819.01563,,19784.77539,29
30547,-16,548.0148926,7.3724456,0,45018,3959.798096,,296.1798401,39916.16797,,20184.77539,29
30548,-16,550.9638062,7.3792353,0,45742,4201.219238,,296.1763916,36980.12109,,20484.77539,29
30549,-16,551.9465332,7.3814087,0,46089,4301.219238,,296.1752319,35999.55469,,20584.77539,29
30550,-16,552.9291992,7.3835373,0,46393,4342.640625,,296.1740723,35017.99219,,20684.77539,29
30551,-16,553.9118652,7.3856206,0,46635,4384.062012,,296.1729431,34035.40234,,20784.77539,29
30552,-14,558.8241577,7.3680053,0,47240,4725.483398,,296.1618958,29105.99219,,21284.77539,29
30553,-14,560.1373901,7.3479285,0,47541,4925.483398,,296.1566467,27126.06836,,21484.77539,29
30554,-14,560.3014526,7.3379498,0,47669,5025.483398,,296.1540222,26134.27344,,21584.77539,29
30555,-14,560.46521,7.3280101,0,47839,5091.168945,,296.1513977,25141.23242,,21684.77539,29
30556,-14,561.6060791,7.3213081,0,49273,5532.590332,,296.1330872,18154.43164,,22384.77539,30
30557,-14,561.7682495,7.3267708,0,49471,5574.011719,,296.1304932,17151.24609,,22484.77539,30
30558,-13,565.755249,7.3669567,0,51169,7246.803711,,296.0654297,0,,24984.77539,30
30559,-13,565.9120483,7.3618803,0,51169,7346.803711,,296.0628357,0,,25084.77539,30
30560,-8,566.3808594,7.3466635,0,51169,7646.803711,,296.061554,0,,25384.77539,30
30561,-8,566.5366821,7.3415961,0,51169,7746.803711,,296.0613098,0,,25484.77539,30
30562,-8,566.6923218,7.3365312,0,51169,7846.803711,,296.0610962,0,,25584.77539,30
30563,-8,566.8477783,7.3335547,0,51169,7946.803711,,296.0608521,0,,25684.77539,30
30564,-8,567.1580811,7.3383026,0,51169,8146.803711,,296.0603638,0,,25884.77539,30
30565,-8,567.6220703,7.3456459,0,51169,8446.803711,,296.0596619,0,,26184.77539,30
30566,-6,567.7763062,7.3481526,0,51169,8546.803711,,296.0594482,0,,26284.77539,30
30567,-6,567.9302368,7.3506894,0,51169,8646.803711,,296.0592041,0,,26384.77539,30
30568,-5,569.9118652,7.3747621,0,51169,9946.803711,,296.0561523,0,,27684.77539,30
30569,-5,570.0627441,7.3699174,0,51169,10046.80371,,296.0559387,0,,27784.77539,30
30570,-4,570.5140381,7.3554564,0,51169,10346.80371,,296.0552368,0,,28084.77539,30
30571,-4,570.6641235,7.3506603,0,51169,10446.80371,,296.0549927,0,,28184.77539,30
30572,-4,570.8139038,7.3458762,0,51169,10546.80371,,296.0547791,0,,28284.77539,30
30573,-4,570.963562,7.3411045,0,51169,10646.80371,,296.0545349,0,,28384.77539,30
30574,-4,571.1129761,7.3373957,0,51169,10746.80371,,296.0542908,0,,28484.77539,30
30575,-4,571.262207,7.334166,0,51169,10846.80371,,296.0540771,0,,28584.77539,30
30576,-4,571.5598145,7.3276811,0,51169,11046.80371,,296.0536194,0,,28784.77539,30
30577,-4,571.7081909,7.3244252,0,51169,11146.80371,,296.0533752,0,,28884.77539,30
30578,-11,571.8563843,7.3211603,0,51169,11246.80371,,296.0531616,0,,28984.77539,30
30579,-11,572.0043945,7.3178868,0,51169,11346.80371,,296.0529175,0,,29084.77539,30
30580,-11,572.1521606,7.3146038,0,51169,11446.80371,,296.0527039,0,,29184.77539,30
30581,-11,572.2997437,7.3113117,0,51169,11513.70898,,296.0524597,0,,29284.77539,30
30582,-11,572.4471436,7.3100123,0,51169,11555.12988,,296.0513,0,,29384.77539,30
30583,-11,572.5942993,7.3108325,0,51169,11596.55078,,296.0500793,0,,29484.77539,30
30584,-11,572.741272,7.3116479,0,51169,11696.55078,,296.0488281,0,,29584.77539,30
30585,-11,572.8880615,7.312458,0,51169,11796.55078,,296.0476074,0,,29684.77539,30
30586,-11,572.800415,7.3132634,0,51169,11896.55078,,296.0463867,0,,29784.77539,30
30587,-8,585.4823608,7.3434954,9545,136259,1100,384,296.9410095,361966.7188,91,2689.949463,110
30588,-8,582.753479,7.3436642,9545,136540,1100,421,296.9424438,354925.8438,91,2789.949463,110
30589,-16,533.8516235,7.4210296,0,42237,2787.005859,,296.1982117,52785.0625,,18843.35547,29
30590,-16,534.8321533,7.4220514,0,42445,2828.427246,,296.197052,51814.80859,,18943.35547,29
30591,-16,535.8126831,7.423079,0,42673,2928.427246,,296.1958618,50844.13672,,19043.35547,29
30592,-15,536.7930908,7.4241133,0,42905,3028.427246,,296.1947021,49873.00781,,19143.35547,29
30593,-16,549.5321045,7.3794546,0,45521,4242.640625,,296.1793823,37190.33594,,20443.35547,29
30594,-16,550.5114746,7.3789639,0,45850,4342.640625,,296.1782227,36209.03516,,20543.35547,29
30595,-16,551.4908447,7.3784275,0,46191,4442.640625,,296.1770325,35226.74219,,20643.35547,29
30596,-16,552.4700928,7.3778462,0,46477,4484.062012,,296.1758423,34243.4375,,20743.35547,29
30597,-14,558.8257446,7.3353043,0,47559,5066.904785,,296.1572266,26337.11133,,21543.35547,29
